"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-13","3.58",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,",,,"62",",,W","50",",,W",,,"   30",",,W","   30",",,W","12.1",",,W","18.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-14","14.09",",,W",,,"0.29",",,W,2400","0.0",",,W,","0.0",",,W,",,,"51",",,W","40",",,W",,,"   70",",,W","   60",",,W","28.0",",,W","40.0",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-15","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"57",",,W","44",",,W",,,"   70",",,W","   70",",,W","23.0",",,W","36.9",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-16","3.58",",,W",,,"0.02",",,W,2400","0.0",",,W,","0.0",",,W,",,,"65",",,W","48",",,W",,,"  190",",,W","  170",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-17","4.92",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,",,,"63",",,W","45",",,W",,,"  300",",,W","  300",",,W","19.9",",,W","32.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-18","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"57",",,W","42",",,W",,,"  290",",,W","  270",",,W","21.9",",,W","40.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-19","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"46",",,W","36",",,W",,,"   40",",,W","   40",",,W","15.0",",,W","23.9",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-20","9.62",",,W",,,"0.07",",,W,2400","0.0","T,,W,","0.0",",,W,",,,"43",",,W","32",",,W",,,"   60",",,W","   80",",,W","18.1",",,W","23.9",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-21","8.05",",,W",,,"0.06",",,W,2400","0.5",",,W,","0.0","T,,W,",,,"50",",,W","32",",,W",,,"  280",",,W","  290",",,W","19.9",",,W","33.1",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-22","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"56",",,W","35",",,W",,,"  260",",,W","  240",",,W","15.0",",,W","23.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-23","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"71",",,W","48",",,W",,,"  250",",,W","  260",",,W","15.0",",,W","25.9",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-24","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"55",",,W","44",",,W",,,"   60",",,W","   70",",,W","19.9",",,W","25.9",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-25","3.80",",,W",,,"0.04",",,W,2400","0.0",",,W,","0.0",",,W,",,,"72",",,W","44",",,W",,,"  290",",,W","  360",",,W","14.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-26","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"55",",,W","38",",,W",,,"   60",",,W","  190",",,W","14.1",",,W","21.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-27","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"55",",,W","43",",,W",,,"  170",",,W","  180",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-28","10.07",",,W",,,"0.38",",,W,2400","0.0",",,W,","0.0",",,W,",,,"62",",,W","42",",,W",,,"  290",",,W","  270",",,W","25.1",",,W","45.0",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-29","11.63",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"53",",,W","40",",,W",,,"  290",",,W","  280",",,W","25.9",",,W","42.9",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-30","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"56",",,W","37",",,W",,,"  190",",,W","  160",",,W","16.1",",,W","23.9",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-03-31","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"73",",,W","49",",,W",,,"  240",",,W","  250",",,W","16.1",",,W","28.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-01","6.71",",,W",,,"0.02",",,W,2400","0.0",",,W,","0.0",",,W,",,,"79",",,W","61",",,W",,,"  260",",,W","  250",",,W","12.1",",,W","30.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-02","4.92",",,W",,,"0.16",",,W,2400","0.0",",,W,","0.0",",,W,",,,"61",",,W","49",",,W",,,"  190",",,W","  190",",,W","8.9",",,W","19.9",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-03","12.75",",,W",,,"0.09",",,W,2400","0.0","T,,W,","0.0",",,W,",,,"50",",,W","34",",,W",,,"  280",",,W","  280",",,W","25.1",",,W","45.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-04","7.16",",,W",,,"0.47",",,W,2400","0.0","T,,W,","0.0",",,W,",,,"45",",,W","29",",,W",,,"   50",",,W","   30",",,W","16.1",",,W","25.1",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-05","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"43",",,W","26",",,W",,,"   20",",,W","   20",",,W","21.9",",,W","31.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-06","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"48",",,W","30",",,W",,,"  180",",,W","  180",",,W","17.0",",,W","36.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-07","6.93",",,W",,,"0.09",",,W,2400","0.0",",,W,","0.0",",,W,",,,"58",",,W","48",",,W",,,"  250",",,W","  260",",,W","19.9",",,W","34.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-08","7.16",",,W",,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,",,,"50",",,W","40",",,W",,,"  280",",,W","  300",",,W","13.0",",,W","29.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-09","6.49",",,W",,,"0.11",",,W,2400","0.0","T,,W,","0.0",",,W,",,,"43",",,W","36",",,W",,,"  310",",,W","  320",",,W","14.1",",,W","25.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-10","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"50",",,W","31",",,W",,,"  260",",,W","  320",",,W","13.0",",,W","23.9",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-11","6.93",",,W",,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,",,,"65",",,W","43",",,W",,,"  260",",,W","  240",",,W","13.0",",,W","21.9",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-12","5.82",",,W",,,"0.20",",,W,2400","0.0",",,W,","0.0",",,W,",,,"59",",,W","45",",,W",,,"  310",",,W","  320",",,W","21.0",",,W","30.0",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-13","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"58",",,W","40",",,W",,,"   40",",,W","   40",",,W","16.1",",,W","25.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-14","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"62",",,W","43",",,W",,,"   50",",,W","   50",",,W","11.0",",,W","19.9",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-15","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"65",",,W","42",",,W",,,"   60",",,W","   60",",,W","13.0",",,W","19.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-16","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"68",",,W","43",",,W",,,"   50",",,W","   40",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-17","2.91",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"75",",,W","44",",,W",,,"  180",",,W","  160",",,W","8.9",",,W","15.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-18","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"82",",,W","51",",,W",,,"  170",",,W","  170",",,W","14.1",",,W","21.9",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-19","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"73",",,W","55",",,W",,,"  350",",,W","  340",",,W","16.1",",,W","28.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-20","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"69",",,W","49",",,W",,,"   50",",,W","   50",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-21","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"73",",,W","49",",,W",,,"  260",",,W","  150",",,W","14.1",",,W","21.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-22","4.25",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,",,,"79",",,W","62",",,W",,,"  170",",,W","  240",",,W","10.1",",,W","18.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-23","7.16",",,W",,,"0.16",",,W,2400","0.0",",,W,","0.0",",,W,",,,"71",",,W","54",",,W",,,"   30",",,W","   10",",,W","16.1",",,W","25.1",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-24","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"68",",,W","47",",,W",,,"   30",",,W","   40",",,W","15.0",",,W","25.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-25","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"69",",,W","50",",,W",,,"  150",",,W","  100",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-26","7.16",",,W",,,"0.24",",,W,2400","0.0",",,W,","0.0",",,W,",,,"60",",,W","47",",,W",,,"   70",",,W","   60",",,W","17.0",",,W","25.9",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-27","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"62",",,W","46",",,W",,,"  240",",,W","  210",",,W","12.1",",,W","19.9",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-28","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"59",",,W","48",",,W",,,"   50",",,W","   60",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-29","5.82",",,W",,,"0.05",",,W,2400","0.0",",,W,","0.0",",,W,",,,"58",",,W","45",",,W",,,"   60",",,W","   90",",,W","14.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-04-30","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"65",",,W","46",",,W",,,"  270",",,W","  170",",,W","12.1",",,W","18.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-01","4.92",",,W",,,"0.16",",,W,2400","0.0",",,W,","0.0",",,W,",,,"51",",,W","45",",,W",,,"   70",",,W","  170",",,W","13.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-02","2.24",",,W",,,"0.04",",,W,2400","0.0",",,W,","0.0",",,W,",,,"60",",,W","45",",,W",,,"   60",",,W","  300",",,W","8.9",",,W","12.1",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-03","6.04",",,W",,,"0.61",",,W,2400","0.0",",,W,","0.0",",,W,",,,"56",",,W","51",",,W",,,"   60",",,W","   70",",,W","14.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-04","8.72",",,W",,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,",,,"52",",,W","48",",,W",,,"   60",",,W","   60",",,W","17.0",",,W","23.9",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-05","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"57",",,W","46",",,W",,,"   60",",,W","   40",",,W","15.0",",,W","23.0",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-06","7.83",",,W",,,"0.54",",,W,2400","0.0",",,W,","0.0",",,W,",,,"54",",,W","48",",,W",,,"   80",",,W","   60",",,W","18.1",",,W","28.0",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-07","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"60",",,W","48",",,W",,,"   80",",,W","   60",",,W","14.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-08","4.70",",,W",,,"0.16",",,W,2400","0.0",",,W,","0.0",",,W,",,,"66",",,W","49",",,W",,,"  310",",,W","  300",",,W","19.9",",,W","31.1",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-09","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"72",",,W","52",",,W",,,"  260",",,W","  270",",,W","18.1",",,W","30.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-10","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"63",",,W","50",",,W",,,"   60",",,W","  250",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-11","2.46",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"76",",,W","50",",,W",,,"  250",",,W","  250",",,W","10.1",",,W","17.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-12","3.36",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"80",",,W","56",",,W",,,"   70",",,W","    5",",,W","12.1",",,W","18.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-13",,,,,"0.25",",,W,2400","0.0",",,W,","0.0",",,W,",,,"65",",,W","57",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-14",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"73",",,W","56",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-15",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"59",",,W","46",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-16",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"66",",,W","43",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-17","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"64",",,W","52",",,W",,,"   99",",,W",,,"6.0",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-18",,,,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,",,,"68",",,W","52",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-19","1.34",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"73",",,W","54",",,W",,,"  190",",,W","  180",",,W","10.1",",,W","21.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-20","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"76",",,W","53",",,W",,,"   50",",,W","  250",",,W","12.1",",,W","16.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-21","3.80",",,W",,,"0.04",",,W,2400","0.0",",,W,","0.0",",,W,",,,"66",",,W","54",",,W",,,"  150",",,W","  150",",,W","12.1",",,W","19.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-22","3.58",",,W",,,"0.09",",,W,2400","0.0",",,W,","0.0",",,W,",,,"70",",,W","52",",,W",,,"   60",",,W","   50",",,W","10.1",",,W","14.1",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-23","2.46",",,W",,,"0.02",",,W,2400","0.0",",,W,","0.0",",,W,",,,"78",",,W","56",",,W",,,"  180",",,W","  170",",,W","8.9",",,W","16.1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-24","2.01",",,W",,,"0.18",",,W,2400","0.0",",,W,","0.0",",,W,",,,"73",",,W","58",",,W",,,"   20",",,W","   30",",,W","8.9",",,W","14.1",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-25","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"88",",,W","61",",,W",,,"  240",",,W","  250",",,W","10.1",",,W","16.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-26","3.58",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"90",",,W","69",",,W",,,"  180",",,W","  190",",,W","10.1",",,W","17.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-27","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"87",",,W","73",",,W",,,"  160",",,W","  250",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-28","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"92",",,W","71",",,W",,,"  230",",,W","  240",",,W","12.1",",,W","23.0",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-29","4.92",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,",,,"87",",,W","70",",,W",,,"  170",",,W","  170",",,W","13.0",",,W","23.9",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-30","3.13",",,W",,,"1.65",",,W,2400","0.0",",,W,","0.0",",,W,",,,"82",",,W","68",",,W",,,"  240",",,W","  330",",,W","12.1",",,W","30.0",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-05-31","3.13",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"85",",,W","71",",,W",,,"   70",",,W","  210",",,W","12.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-01","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"83",",,W","66",",,W",,,"   60",",,W","   60",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-02","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"78",",,W","62",",,W",,,"   60",",,W","   50",",,W","12.1",",,W","16.1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-03","1.34",",,W",,,"0.04",",,W,2400","0.0",",,W,","0.0",",,W,",,,"70",",,W","63",",,W",,,"   90",",,W","  140",",,W","8.1",",,W","10.1",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-04","2.46",",,W",,,"0.40",",,W,2400","0.0",",,W,","0.0",",,W,",,,"83",",,W","66",",,W",,,"  160",",,W","  180",",,W","8.9",",,W","13.0",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-05","3.36",",,W",,,"0.91",",,W,2400","0.0",",,W,","0.0",",,W,",,,"71",",,W","65",",,W",,,"  280",",,W","  270",",,W","18.1",",,W","38.0",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-06","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"83",",,W","65",",,W",,,"  250",",,W","  290",",,W","13.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-07","5.14",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,",,,"85",",,W","64",",,W",,,"  310",",,W","  300",",,W","17.0",",,W","30.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-08","7.61",",,W",,,"0.45",",,W,2400","0.0",",,W,","0.0",",,W,",,,"67",",,W","52",",,W",,,"  290",",,W","  280",",,W","17.0",",,W","28.0",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-09","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"71",",,W","54",",,W",,,"  290",",,W","  280",",,W","21.0",",,W","32.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2016-06-10","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"77",",,W","57",",,W",,,"  300",",,W","  310",",,W","14.1",",,W","23.9",",,W",,,,,,,,,,,"    1",",,W"
